sigma,transmittance
1425.0,0.7551
1426.0,0.7502
1427.0,0.7457
1428.0,0.7412
1429.0,0.7367
1430.0,0.7322
1431.0,0.7278
1432.0,0.7233
1433.0,0.7188
1434.0,0.7143
1435.0,0.7074
1436.0,0.6907
1437.0,0.6565
1438.0,0.613
1439.0,0.5936
1440.0,0.5801
1441.0,0.5655
1442.0,0.5498
1443.0,0.5348
1444.0,0.5237
1445.0,0.5126
1446.0,0.4978
1447.0,0.4732
1448.0,0.4603
1449.0,0.4508
1450.0,0.4412
1451.0,0.4318
1452.0,0.4229
1453.0,0.4139
1454.0,0.4047
1455.0,0.3941
1456.0,0.3843
1457.0,0.3786
1458.0,0.3729
1459.0,0.3673
1460.0,0.3623
1461.0,0.3576
1462.0,0.3492
1463.0,0.3352
1464.0,0.2618
1465.0,0.261
1466.0,0.2691
1467.0,0.2772
1468.0,0.2794
1469.0,0.2153
1470.0,0.2173
1471.0,0.261
1472.0,0.2974
1473.0,0.2952
1474.0,0.2821
1475.0,0.2845
1476.0,0.3388
1477.0,0.3888
1478.0,0.389
1479.0,0.3887
1480.0,0.3849
1481.0,0.3749
1482.0,0.3649
1483.0,0.3653
1484.0,0.3667
1485.0,0.3687
1486.0,0.3747
1487.0,0.3803
1488.0,0.3905
1489.0,0.4042
1490.0,0.4222
1491.0,0.4485
1492.0,0.4602
1493.0,0.4672
1494.0,0.4909
1495.0,0.5046
1496.0,0.5218
1497.0,0.538
1498.0,0.5542
1499.0,0.5704
1500.0,0.5866
1501.0,0.5997
1502.0,0.6096
1503.0,0.6194
1504.0,0.628
1505.0,0.6367
1506.0,0.649
1507.0,0.6634
1508.0,0.6716
1509.0,0.6798
1510.0,0.6873
1511.0,0.697
1512.0,0.75
1513.0,0.7543
1514.0,0.7586
1515.0,0.7629
1516.0,0.7675
1517.0,0.7722
1518.0,0.7769
1519.0,0.7832
1520.0,0.7898
1521.0,0.7963
1522.0,0.8028
1523.0,0.8131
1524.0,0.8224
1525.0,0.83
1526.0,0.834
1527.0,0.8375
1528.0,0.8394
1529.0,0.8412
1530.0,0.8427
1531.0,0.8439
1532.0,0.8452
1533.0,0.8465
1534.0,0.8481
1535.0,0.8497
1536.0,0.8513
1537.0,0.8524
1538.0,0.8533
1539.0,0.8541
1540.0,0.8569
1541.0,0.8649
1542.0,0.8641
1543.0,0.8634
1544.0,0.8626
1545.0,0.8617
1546.0,0.8607
1547.0,0.8597
1548.0,0.8588
1549.0,0.8581
1550.0,0.8581
1551.0,0.8582
1552.0,0.8588
1553.0,0.8594
1554.0,0.8605
1555.0,0.8615
1556.0,0.8633
1557.0,0.8656
1558.0,0.868
1559.0,0.8716
1560.0,0.8752
1561.0,0.8793
1562.0,0.8791
1563.0,0.8775
1564.0,0.8759
1565.0,0.8731
1566.0,0.8697
1567.0,0.8647
1568.0,0.8603
1569.0,0.8572
1570.0,0.8555
1571.0,0.8542
1572.0,0.8537
1573.0,0.8532
1574.0,0.8529
1575.0,0.8526
1576.0,0.8523
1577.0,0.852
1578.0,0.8517
1579.0,0.8516
1580.0,0.8514
1581.0,0.8513
1582.0,0.8512
1583.0,0.851
1584.0,0.851
1585.0,0.8512
1586.0,0.8515
1587.0,0.8518
1588.0,0.852
1589.0,0.8523
1590.0,0.8526
1591.0,0.8529
1592.0,0.8533
1593.0,0.8536
1594.0,0.8539
1595.0,0.8542
1596.0,0.8545
1597.0,0.8548
1598.0,0.8551
1599.0,0.8554
1600.0,0.8557
1601.0,0.856
1602.0,0.8563
1603.0,0.8566
1604.0,0.8568
1605.0,0.8571
1606.0,0.8574
1607.0,0.8576
1608.0,0.8579
1609.0,0.858
1610.0,0.8581
1611.0,0.8582
1612.0,0.8583
1613.0,0.8583
1614.0,0.8584
1615.0,0.8582
1616.0,0.858
1617.0,0.8578
1618.0,0.8577
1619.0,0.8577
1620.0,0.8578
1621.0,0.858
1622.0,0.8574
1623.0,0.8568
1624.0,0.8561
1625.0,0.8553
1626.0,0.8543
1627.0,0.8532
1628.0,0.8521
1629.0,0.8511
1630.0,0.8501
1631.0,0.8492
1632.0,0.8489
1633.0,0.849
1634.0,0.8491
1635.0,0.8497
1636.0,0.8506
1637.0,0.8514
1638.0,0.8501
1639.0,0.8483
1640.0,0.8467
1641.0,0.8459
1642.0,0.8452
1643.0,0.8447
1644.0,0.8456
1645.0,0.8466
1646.0,0.8476
1647.0,0.848
1648.0,0.8479
1649.0,0.8476
1650.0,0.8465
1651.0,0.8454
1652.0,0.8489
1653.0,0.8539
1654.0,0.8587
1655.0,0.8574
1656.0,0.8547
1657.0,0.8514
1658.0,0.8481
1659.0,0.8455
1660.0,0.8435
1661.0,0.8432
1662.0,0.8429
1663.0,0.843
1664.0,0.8434
1665.0,0.8437
1666.0,0.8441
1667.0,0.8444
1668.0,0.8445
1669.0,0.8447
1670.0,0.8455
1671.0,0.8462
1672.0,0.8461
1673.0,0.8459
1674.0,0.8457
1675.0,0.8455
1676.0,0.846
1677.0,0.8464
1678.0,0.8469
1679.0,0.8473
1680.0,0.8479
1681.0,0.8487
1682.0,0.8494
1683.0,0.8502
1684.0,0.851
1685.0,0.8527
1686.0,0.8526
1687.0,0.8515
1688.0,0.8504
1689.0,0.8493
1690.0,0.8487
1691.0,0.8489
1692.0,0.8491
1693.0,0.8497
1694.0,0.8504
1695.0,0.8511
1696.0,0.8525
1697.0,0.8547
1698.0,0.8582
1699.0,0.8604
1700.0,0.8609
1701.0,0.8605
1702.0,0.8601
1703.0,0.8594
1704.0,0.8583
1705.0,0.8572
1706.0,0.8564
1707.0,0.8557
1708.0,0.8552
1709.0,0.855
1710.0,0.8548
1711.0,0.8545
1712.0,0.8543
1713.0,0.8546
1714.0,0.8553
1715.0,0.856
1716.0,0.8574
1717.0,0.859
1718.0,0.8594
1719.0,0.859
1720.0,0.8586
1721.0,0.8572
1722.0,0.8555
1723.0,0.8543
1724.0,0.8544
1725.0,0.8545
1726.0,0.855
1727.0,0.8558
1728.0,0.8566
1729.0,0.8575
1730.0,0.8584
1731.0,0.8592
1732.0,0.8601
1733.0,0.8609
1734.0,0.8614
1735.0,0.862
1736.0,0.8622
1737.0,0.8624
1738.0,0.8624
1739.0,0.8624
1740.0,0.8625
1741.0,0.8627
1742.0,0.8628
1743.0,0.8629
1744.0,0.863
1745.0,0.8631
1746.0,0.8632
1747.0,0.8632
1748.0,0.8631
1749.0,0.8631
1750.0,0.863
1751.0,0.8629
1752.0,0.8627
1753.0,0.8625
1754.0,0.8622
1755.0,0.8619
1756.0,0.8617
1757.0,0.8614
1758.0,0.8612
1759.0,0.8609
1760.0,0.8606
1761.0,0.8603
1762.0,0.86
1763.0,0.8597
1764.0,0.8595
1765.0,0.8593
1766.0,0.8592
1767.0,0.8591
1768.0,0.859
1769.0,0.8589
1770.0,0.8588
1771.0,0.8587
1772.0,0.8588
1773.0,0.8588
1774.0,0.8589
1775.0,0.859
1776.0,0.8591
1777.0,0.8592
1778.0,0.8593
1779.0,0.8593
1780.0,0.8594
1781.0,0.8595
1782.0,0.8595
1783.0,0.8595
1784.0,0.8595
1785.0,0.8595
1786.0,0.8594
1787.0,0.8593
1788.0,0.8593
1789.0,0.8592
1790.0,0.8591
1791.0,0.859
1792.0,0.8589
1793.0,0.8588
1794.0,0.8587
1795.0,0.8585
1796.0,0.8584
1797.0,0.8583
1798.0,0.8582
1799.0,0.8581
1800.0,0.858
1801.0,0.858
1802.0,0.858
1803.0,0.8579
1804.0,0.8579
1805.0,0.8578
1806.0,0.8578
1807.0,0.8578
1808.0,0.8577
1809.0,0.8577
1810.0,0.8577
1811.0,0.8577
1812.0,0.8577
1813.0,0.8577
1814.0,0.8577
1815.0,0.8577
1816.0,0.8577
1817.0,0.8577
1818.0,0.8577
1819.0,0.8577
1820.0,0.8579
1821.0,0.8583
1822.0,0.8586
1823.0,0.8589
1824.0,0.8589
1825.0,0.8591
1826.0,0.8593
1827.0,0.8595
1828.0,0.8597
1829.0,0.8599
1830.0,0.8601
1831.0,0.8599
1832.0,0.8597
1833.0,0.8596
1834.0,0.8595
1835.0,0.8595
1836.0,0.8594
1837.0,0.8597
1838.0,0.8601
1839.0,0.8617
1840.0,0.861
1841.0,0.8616
1842.0,0.8622
1843.0,0.8628
1844.0,0.863
1845.0,0.8622
1846.0,0.8616
1847.0,0.8611
1848.0,0.8605
1849.0,0.8603
1850.0,0.8601
1851.0,0.8599
1852.0,0.8599
1853.0,0.86
1854.0,0.86
1855.0,0.8601
1856.0,0.8602
1857.0,0.8604
1858.0,0.8606
1859.0,0.8607
1860.0,0.8609
1861.0,0.8611
1862.0,0.8614
1863.0,0.8618
1864.0,0.8621
1865.0,0.8625
1866.0,0.8628
1867.0,0.8628
1868.0,0.8625
1869.0,0.8622
1870.0,0.8614
1871.0,0.8605
1872.0,0.8597
1873.0,0.8589
1874.0,0.8583
1875.0,0.8577
1876.0,0.8571
1877.0,0.8565
1878.0,0.8563
1879.0,0.8562
1880.0,0.8561
1881.0,0.856
1882.0,0.8559
1883.0,0.8558
1884.0,0.8556
1885.0,0.8555
1886.0,0.8553
1887.0,0.8551
1888.0,0.8549
1889.0,0.8548
1890.0,0.8546
1891.0,0.8544
1892.0,0.8541
1893.0,0.8539
1894.0,0.8537
1895.0,0.8535
1896.0,0.8533
1897.0,0.8531
1898.0,0.8528
1899.0,0.8526
1900.0,0.8525
1901.0,0.8523
1902.0,0.8522
1903.0,0.852
1904.0,0.8519
1905.0,0.852
1906.0,0.8521
1907.0,0.8522
1908.0,0.8522
1909.0,0.8523
1910.0,0.8524
1911.0,0.8524
1912.0,0.8525
1913.0,0.8526
1914.0,0.8527
1915.0,0.8527
1916.0,0.8527
