sigma,transmittance
1285.791968,0.783
1286.6629534,0.783
1287.5339388,0.783
1288.4049242,0.783
1289.2759096,0.784
1290.146895,0.783
1291.0178804,0.784
1291.8888658,0.783
1292.7598512,0.783
1293.6308366,0.783
1294.501822,0.783
1295.3728074,0.783
1296.2437928,0.783
1297.1147782,0.782
1297.9857636,0.782
1298.856749,0.782
1299.7277344,0.782
1300.5987198,0.782
1301.4697052,0.78
1302.3406906,0.779
1303.211676,0.779
1304.0826614,0.779
1304.9536468,0.779
1305.8246322,0.779
1306.6956175999999,0.779
1307.566603,0.779
1308.4375884,0.779
1309.3085738,0.779
1310.1795592,0.779
1311.0505446,0.779
1311.92153,0.779
1312.7925154,0.779
1313.6635008,0.779
1314.5344862,0.779
1315.4054716,0.779
1316.276457,0.779
1317.1474424,0.779
1318.0184278,0.779
1318.8894132,0.779
1319.7603986,0.782
1320.631384,0.782
1321.5023694,0.78
1322.3733548,0.78
1323.2443402,0.78
1324.1153256,0.78
1324.986311,0.78
1325.8572964,0.78
1326.7282817999999,0.78
1327.5992672,0.78
1328.4702525999999,0.78
1329.341238,0.78
1330.2122234,0.78
1331.0832088,0.779
1331.9541942,0.777
1332.8251796,0.777
1333.696165,0.777
1334.5671504,0.777
1335.4381358,0.777
1336.3091212,0.777
1337.1801066,0.777
1338.051092,0.777
1338.9220774,0.777
1339.7930628,0.777
1340.6640482,0.776
1341.5350336,0.776
1342.406019,0.777
1343.2770044000001,0.777
1344.1479898,0.776
1345.0189752,0.776
1345.8899606,0.776
1346.760946,0.776
1347.6319314,0.776
1348.5029168,0.775
1349.3739022,0.776
1350.2448876,0.775
1351.115873,0.773
1351.9868584,0.773
1352.8578438,0.773
1353.7288292,0.773
1354.5998146,0.773
1355.4708,0.773
1356.3417854,0.772
1357.2127708,0.772
1358.0837562,0.772
1358.9547416,0.772
1359.825727,0.772
1360.6967124,0.772
1361.5676978,0.772
1362.4386832,0.772
1363.3096686,0.772
1364.180654,0.772
1365.0516394,0.773
1365.9226248,0.773
1366.7936102,0.773
1367.6645956,0.773
1368.535581,0.773
1369.4065664,0.773
1370.2775518,0.773
1371.1485372,0.775
1372.0195226,0.776
1372.890508,0.776
1373.7614934,0.776
1374.6324788,0.776
1375.5034642,0.776
1376.3744496,0.776
1377.245435,0.776
1378.1164204,0.776
1378.9874058,0.776
1379.8583912,0.776
1380.7293766,0.776
1381.600362,0.776
1382.4713474,0.776
1383.3423328,0.775
1384.2133182,0.773
1385.0843035999999,0.772
1385.955289,0.772
1386.8262744,0.772
1387.6972598,0.771
1388.5682452,0.771
1389.4392306,0.771
1390.310216,0.771
1391.1812014,0.771
1392.0521868,0.771
1392.9231722,0.769
1393.7941576,0.769
1394.665143,0.769
1395.5361284,0.769
1396.4071138,0.769
1397.2780992,0.769
1398.1490846,0.769
1399.02007,0.769
1399.8910554,0.769
1400.7620408,0.769
1401.6330262,0.769
1402.5040116,0.769
1403.374997,0.769
1404.2459824,0.769
1405.1169677999999,0.769
1405.9879532,0.769
1406.8589385999999,0.768
1407.729924,0.768
1408.6009094,0.768
1409.4718948,0.768
1410.3428802,0.768
1411.2138656,0.768
1412.084851,0.768
1412.9558364,0.768
1413.8268218,0.768
1414.6978072,0.768
1415.5687926,0.768
1416.439778,0.768
1417.3107634,0.768
1418.1817488,0.768
1419.0527342,0.768
1419.9237196,0.768
1420.794705,0.768
1421.6656904000001,0.768
1422.5366758,0.768
1423.4076612000001,0.768
1424.2786466,0.768
1425.149632,0.767
1426.0206174,0.767
1426.8916028,0.767
1427.7625882,0.767
1428.6335736,0.767
1429.504559,0.765
1430.3755444,0.765
1431.2465298,0.765
1432.1175152,0.765
1432.9885006,0.765
1433.859486,0.765
1434.7304716,0.765
1435.6014572000001,0.765
1436.4724428,0.765
1437.3434284,0.765
1438.214414,0.764
1439.0853994,0.764
1439.9563848,0.764
1440.8273702,0.764
1441.6983556,0.761
1442.569341,0.761
1443.4403264,0.761
1444.3113117999999,0.761
1445.1822972,0.761
1446.0532825999999,0.761
1446.924268,0.761
1447.7952534,0.761
1448.6662388,0.76
1449.5372242,0.76
1450.4082096,0.76
1451.279195,0.758
1452.1501804,0.758
1453.0211658,0.758
1453.8921512,0.758
1454.7631366,0.758
1455.634122,0.757
1456.5051074,0.757
1457.3760928,0.758
1458.2470782,0.758
1459.1180636,0.757
1459.989049,0.757
1460.8600344000001,0.757
1461.7310198,0.756
1462.6020052000001,0.754
1463.4729906,0.754
1464.343976,0.754
1465.2149614,0.753
1466.0859468,0.753
1466.9569322,0.753
1467.8279176,0.753
1468.698903,0.752
1469.5698884,0.752
1470.4408738,0.75
1471.3118592,0.75
1472.1828446,0.75
1473.05383,0.749
1473.9248154,0.749
1474.7958008,0.749
1475.6667862,0.749
1476.5377716,0.747
1477.408757,0.747
1478.2797424,0.746
1479.1507278,0.746
1480.0217132,0.745
1480.8926986,0.745
1481.763684,0.745
1482.6346694000001,0.745
1483.5056548,0.745
1484.3766402,0.745
1485.2476256,0.743
1486.118611,0.743
1486.9895964,0.743
1487.8605818,0.742
1488.7315672,0.741
1489.6025526,0.741
1490.473538,0.739
1491.3445234,0.738
1492.2155088,0.738
1493.0864942,0.737
1493.9574796,0.737
1494.828465,0.737
1495.6994504,0.735
1496.5704358,0.735
1497.4414212,0.735
1498.3124066,0.734
1499.183392,0.734
1500.0543774,0.732
1500.9253628,0.731
1501.7963482,0.73
1502.6673336,0.728
1503.538319,0.727
1504.4093044,0.727
1505.2802898,0.727
1506.1512752,0.726
1507.0222606,0.726
1507.893246,0.724
1508.7642314,0.724
1509.6352168,0.724
1510.5062022,0.724
1511.3771876,0.723
1512.248173,0.722
1513.1191584,0.722
1513.9901438,0.722
1514.8611292,0.72
1515.7321146,0.719
1516.6031,0.717
