sigma,transmittance
1782.0,0.8833
1783.0,0.8833
1784.0,0.8833
1785.0,0.8833
1786.0,0.8833
1787.0,0.8833
1788.0,0.8834
1789.0,0.8835
1790.0,0.8835
1791.0,0.8836
1792.0,0.8836
1793.0,0.8837
1794.0,0.8838
1795.0,0.8838
1796.0,0.8839
1797.0,0.884
1798.0,0.884
1799.0,0.8841
1800.0,0.8841
1801.0,0.8842
1802.0,0.8843
1803.0,0.8843
1804.0,0.8844
1805.0,0.8844
1806.0,0.8845
1807.0,0.8845
1808.0,0.8845
1809.0,0.8845
1810.0,0.8845
1811.0,0.8845
1812.0,0.8845
1813.0,0.8845
1814.0,0.8845
1815.0,0.8845
1816.0,0.8845
1817.0,0.8845
1818.0,0.8845
1819.0,0.8844
1820.0,0.8844
1821.0,0.8843
1822.0,0.8842
1823.0,0.8841
1824.0,0.884
1825.0,0.884
1826.0,0.8839
1827.0,0.8838
1828.0,0.8838
1829.0,0.8838
1830.0,0.8838
1831.0,0.8838
1832.0,0.8838
1833.0,0.8838
1834.0,0.8838
1835.0,0.8838
1836.0,0.8838
1837.0,0.8838
1838.0,0.8838
1839.0,0.8838
1840.0,0.8841
1841.0,0.8847
1842.0,0.8852
1843.0,0.8858
1844.0,0.8865
1845.0,0.8872
1846.0,0.8868
1847.0,0.8863
1848.0,0.886
1849.0,0.8859
1850.0,0.8858
1851.0,0.8856
1852.0,0.8855
1853.0,0.8854
1854.0,0.8854
1855.0,0.8854
1856.0,0.8855
1857.0,0.8856
1858.0,0.8857
1859.0,0.8858
1860.0,0.886
1861.0,0.8862
1862.0,0.8865
1863.0,0.8867
1864.0,0.8869
1865.0,0.887
1866.0,0.8871
1867.0,0.8872
1868.0,0.8873
1869.0,0.8874
1870.0,0.8874
1871.0,0.8875
1872.0,0.8876
1873.0,0.8877
1874.0,0.8877
1875.0,0.8878
1876.0,0.8879
1877.0,0.8879
1878.0,0.888
1879.0,0.888
1880.0,0.888
1881.0,0.888
1882.0,0.888
1883.0,0.8879
1884.0,0.8877
1885.0,0.8874
1886.0,0.8871
1887.0,0.8869
1888.0,0.8866
1889.0,0.8864
1890.0,0.8863
1891.0,0.8861
1892.0,0.886
1893.0,0.8858
1894.0,0.8857
1895.0,0.8856
1896.0,0.8855
1897.0,0.8854
1898.0,0.8853
1899.0,0.8852
1900.0,0.8851
1901.0,0.885
1902.0,0.8849
1903.0,0.8848
1904.0,0.8847
1905.0,0.8846
1906.0,0.8845
1907.0,0.8842
1908.0,0.8839
1909.0,0.8837
1910.0,0.8834
1911.0,0.8832
1912.0,0.8829
1913.0,0.8827
1914.0,0.882
1915.0,0.8816
1916.0,0.8813
1917.0,0.8809
1918.0,0.8806
1919.0,0.8802
1920.0,0.8798
