sigma,transmittance
1438.0,0.1095
1439.0,0.0966
1440.0,0.0838
1441.0,0.0653
1442.0,0.0491
1443.0,0.0404
1444.0,0.0323
1445.0,0.0263
1446.0,0.0203
1447.0,0.0157
1448.0,0.0121
1449.0,0.0094
1450.0,0.0072
1451.0,0.0063
1452.0,0.0054
1453.0,0.0047
1454.0,0.0045
1455.0,0.0042
1456.0,0.0042
1457.0,0.0042
1458.0,0.0042
1459.0,0.0043
1460.0,0.0045
1461.0,0.0043
1462.0,0.0049
1463.0,0.0052
1464.0,0.0055
1465.0,0.0059
1466.0,0.0062
1467.0,0.0068
1468.0,0.0076
1469.0,0.0084
1470.0,0.0092
1471.0,0.0103
1472.0,0.0115
1473.0,0.0131
1474.0,0.0158
1475.0,0.0302
1476.0,0.0471
1477.0,0.064
1478.0,0.0809
1479.0,0.0978
1480.0,0.1147
1481.0,0.1316
1482.0,0.1486
1483.0,0.1655
1484.0,0.1824
1485.0,0.1993
1486.0,0.2162
1487.0,0.2331
1488.0,0.25
1489.0,0.2669
1490.0,0.2824
1491.0,0.3308
1492.0,0.3513
1493.0,0.3626
1494.0,0.3738
1495.0,0.3863
1496.0,0.3997
1497.0,0.4181
1498.0,0.4787
1499.0,0.4912
1500.0,0.5036
1501.0,0.5161
1502.0,0.5253
1503.0,0.5337
1504.0,0.5421
1505.0,0.5507
1506.0,0.5637
1507.0,0.5779
1508.0,0.6129
1509.0,0.6238
1510.0,0.6311
1511.0,0.6385
1512.0,0.6458
1513.0,0.6517
1514.0,0.6567
1515.0,0.6616
1516.0,0.6665
1517.0,0.6715
1518.0,0.6764
1519.0,0.6825
1520.0,0.6894
1521.0,0.6962
1522.0,0.702
1523.0,0.7069
1524.0,0.7118
1525.0,0.7168
1526.0,0.7217
1527.0,0.7264
1528.0,0.7309
1529.0,0.7355
1530.0,0.74
1531.0,0.7446
1532.0,0.7491
1533.0,0.7531
1534.0,0.7563
1535.0,0.7594
1536.0,0.7625
1537.0,0.7657
1538.0,0.7688
1539.0,0.772
1540.0,0.7748
1541.0,0.7769
1542.0,0.779
1543.0,0.7811
1544.0,0.7832
1545.0,0.7852
1546.0,0.7873
1547.0,0.7894
1548.0,0.7915
1549.0,0.7936
1550.0,0.7956
1551.0,0.7976
1552.0,0.7996
1553.0,0.8015
1554.0,0.8035
1555.0,0.8055
1556.0,0.8072
1557.0,0.8086
1558.0,0.81
1559.0,0.8115
1560.0,0.8129
1561.0,0.8144
1562.0,0.8158
1563.0,0.8167
1564.0,0.8173
1565.0,0.818
1566.0,0.8187
1567.0,0.8194
1568.0,0.8201
1569.0,0.8208
1570.0,0.8214
1571.0,0.8221
1572.0,0.8228
1573.0,0.8234
1574.0,0.8239
1575.0,0.8243
1576.0,0.8248
1577.0,0.8252
1578.0,0.8256
1579.0,0.8261
1580.0,0.8265
1581.0,0.827
1582.0,0.8274
1583.0,0.8279
1584.0,0.828
1585.0,0.8281
1586.0,0.8282
1587.0,0.8288
1588.0,0.8299
1589.0,0.8311
1590.0,0.8322
1591.0,0.8333
1592.0,0.8344
1593.0,0.8356
1594.0,0.8367
1595.0,0.8378
1596.0,0.8389
1597.0,0.8404
1598.0,0.8427
1599.0,0.845
1600.0,0.8474
1601.0,0.8497
1602.0,0.852
1603.0,0.8544
1604.0,0.8568
1605.0,0.8591
1606.0,0.8613
1607.0,0.8633
1608.0,0.865
1609.0,0.8657
1610.0,0.8663
1611.0,0.867
1612.0,0.8676
1613.0,0.8683
1614.0,0.8689
1615.0,0.8696
1616.0,0.8704
1617.0,0.8712
1618.0,0.8716
1619.0,0.872
1620.0,0.8725
1621.0,0.8729
1622.0,0.8734
1623.0,0.8738
1624.0,0.8742
1625.0,0.8746
1626.0,0.8748
1627.0,0.875
1628.0,0.8751
1629.0,0.8753
1630.0,0.8755
1631.0,0.8756
1632.0,0.8758
1633.0,0.876
1634.0,0.8761
1635.0,0.8762
1636.0,0.8762
1637.0,0.8762
1638.0,0.8762
1639.0,0.8763
1640.0,0.8762
1641.0,0.8759
1642.0,0.8757
1643.0,0.8755
1644.0,0.8752
1645.0,0.875
1646.0,0.8748
1647.0,0.8745
1648.0,0.8743
1649.0,0.874
1650.0,0.8736
1651.0,0.8733
1652.0,0.8729
1653.0,0.8726
1654.0,0.8722
1655.0,0.8719
1656.0,0.8713
1657.0,0.8705
1658.0,0.8697
1659.0,0.8689
1660.0,0.8681
1661.0,0.8673
1662.0,0.8665
1663.0,0.8655
1664.0,0.8647
1665.0,0.8652
1666.0,0.8657
1667.0,0.8661
1668.0,0.8667
1669.0,0.8675
1670.0,0.8683
1671.0,0.8691
1672.0,0.8698
1673.0,0.8706
1674.0,0.8714
1675.0,0.8722
1676.0,0.8732
1677.0,0.8741
1678.0,0.8751
1679.0,0.8761
1680.0,0.8771
1681.0,0.8782
1682.0,0.8794
1683.0,0.8805
1684.0,0.8817
1685.0,0.8828
1686.0,0.884
1687.0,0.8851
1688.0,0.8863
1689.0,0.8874
1690.0,0.8885
1691.0,0.8895
1692.0,0.8905
1693.0,0.8915
1694.0,0.8925
1695.0,0.8934
1696.0,0.8944
1697.0,0.8954
1698.0,0.8964
1699.0,0.8974
1700.0,0.8984
1701.0,0.8993
1702.0,0.9002
1703.0,0.901
1704.0,0.9018
1705.0,0.9025
1706.0,0.9033
1707.0,0.904
1708.0,0.9048
1709.0,0.9055
1710.0,0.9063
1711.0,0.9071
1712.0,0.9078
1713.0,0.9086
1714.0,0.9093
1715.0,0.9098
1716.0,0.9101
1717.0,0.9104
1718.0,0.9108
1719.0,0.9111
1720.0,0.9114
1721.0,0.9118
1722.0,0.9121
1723.0,0.9124
1724.0,0.9118
1725.0,0.9111
1726.0,0.9104
1727.0,0.9101
1728.0,0.9099
1729.0,0.9097
1730.0,0.9095
1731.0,0.9093
1732.0,0.9092
1733.0,0.909
1734.0,0.9088
1735.0,0.9086
1736.0,0.9085
1737.0,0.9092
1738.0,0.91
1739.0,0.9111
1740.0,0.9124
1741.0,0.9137
1742.0,0.915
1743.0,0.9163
1744.0,0.9174
1745.0,0.9185
1746.0,0.9195
1747.0,0.9206
1748.0,0.9216
1749.0,0.9226
1750.0,0.9237
1751.0,0.9246
1752.0,0.9254
1753.0,0.9262
1754.0,0.9271
1755.0,0.9279
1756.0,0.9287
1757.0,0.9291
1758.0,0.9295
1759.0,0.9298
1760.0,0.9302
1761.0,0.9305
1762.0,0.9306
1763.0,0.9306
1764.0,0.9307
1765.0,0.9307
1766.0,0.9307
1767.0,0.9307
1768.0,0.9308
1769.0,0.9307
1770.0,0.9305
1771.0,0.9304
1772.0,0.9302
1773.0,0.93
1774.0,0.9299
1775.0,0.9297
1776.0,0.9295
1777.0,0.9294
1778.0,0.9298
1779.0,0.9302
1780.0,0.9306
1781.0,0.931
1782.0,0.9315
1783.0,0.9321
1784.0,0.9327
1785.0,0.9333
1786.0,0.9339
1787.0,0.9346
1788.0,0.9353
1789.0,0.9359
1790.0,0.9366
1791.0,0.9373
1792.0,0.9379
1793.0,0.9386
1794.0,0.9393
1795.0,0.9396
1796.0,0.9399
1797.0,0.9402
1798.0,0.9405
1799.0,0.9408
1800.0,0.9411
1801.0,0.9414
1802.0,0.9416
1803.0,0.9418
1804.0,0.9419
1805.0,0.942
1806.0,0.9422
1807.0,0.9423
1808.0,0.9425
1809.0,0.9426
1810.0,0.9428
1811.0,0.9429
1812.0,0.9431
1813.0,0.9432
1814.0,0.9432
1815.0,0.9433
1816.0,0.9434
1817.0,0.9435
1818.0,0.9435
1819.0,0.9436
1820.0,0.9437
1821.0,0.9438
1822.0,0.9439
1823.0,0.9439
1824.0,0.944
1825.0,0.947
1826.0,0.944
1827.0,0.9439
1828.0,0.9439
1829.0,0.9438
1830.0,0.9437
1831.0,0.9437
1832.0,0.9436
1833.0,0.9435
1834.0,0.9435
1835.0,0.9434
1836.0,0.9433
1837.0,0.9432
