sigma,transmittance
1257.2562536,0.851
1258.1631472,0.851
1259.0700408,0.852
1259.9769344,0.852
1260.883828,0.851
1261.7907214,0.85
1262.6976147999999,0.848
1263.6045082,0.844
1264.5114016,0.842
1265.418295,0.838
1266.3251886,0.835
1267.2320822,0.831
1268.1389758,0.83
1269.0458694,0.83
1269.952763,0.823
1270.8596564,0.82
1271.7665498,0.82
1272.6734432,0.818
1273.5803366,0.818
1274.48723,0.817
1275.3941236,0.817
1276.3010172,0.817
1277.2079108,0.817
1278.1148044,0.817
1279.021698,0.816
1279.9285914,0.816
1280.8354848,0.814
1281.7423782,0.813
1282.6492716,0.811
1283.556165,0.81
1284.4630586,0.806
1285.3699522,0.801
1286.2768458,0.799
1287.1837394,0.794
1288.090633,0.793
1288.9975264,0.792
1289.9044198,0.785
1290.8113132,0.782
1291.7182066,0.78
1292.6251,0.777
1293.5319936,0.777
1294.4388872,0.776
1295.3457808,0.776
1296.2526744,0.776
1297.159568,0.777
1298.0664614,0.779
1298.9733548,0.78
1299.8802482,0.78
1300.7871416,0.78
1301.694035,0.783
1302.6009286,0.783
1303.5078222,0.785
1304.4147158,0.785
1305.3216094,0.786
1306.228503,0.786
1307.1353964,0.786
1308.0422898,0.786
1308.9491832,0.785
1309.8560766,0.782
1310.76297,0.78
1311.6698636,0.776
1312.5767572,0.773
1313.4836508,0.765
1314.3905444,0.759
1315.297438,0.756
1316.2043314,0.749
1317.1112248,0.741
1318.0181182000001,0.739
1318.9250116,0.731
1319.831905,0.722
1320.7387986,0.714
1321.6456922,0.708
1322.5525858,0.7
1323.4594794,0.69
1324.366373,0.684
1325.2732664,0.674
1326.1801598,0.667
1327.0870532000001,0.66
1327.9939466,0.659
1328.90084,0.652
1329.8077336000001,0.643
1330.7146272,0.626
1331.6215208,0.623
1332.5284144,0.5642
1333.435308,0.554
1334.3422014,0.553
1335.2490948,0.55
1336.1559882000001,0.547
1337.0628816,0.543
1337.969775,0.54
1338.8766686000001,0.537
1339.7835622,0.534
1340.6904558,0.528
1341.5973494,0.526
1342.504243,0.523
1343.4111364,0.521
1344.3180298,0.514
1345.2249232000001,0.512
1346.1318166,0.506
1347.03871,0.5
1347.9456036000001,0.5
1348.8524972,0.504
1349.7593908000001,0.512
1350.6662844,0.519
1351.573178,0.521
1352.4800714,0.524
1353.3869648,0.526
1354.2938582000002,0.528
1355.2007516,0.531
1356.107645,0.534
1357.0145386000002,0.537
1357.9214322,0.543
1358.8283258000001,0.545
1359.7352194,0.547
1360.642113,0.55
1361.5490064,0.55
1362.4558998,0.551
1363.3627932000002,0.553
1364.2696866,0.553
1365.17658,0.551
1366.0834736,0.55
1366.9903672,0.548
1367.8972608,0.547
1368.8041544,0.544
1369.711048,0.536
1370.6179413999998,0.531
1371.5248348,0.528
1372.4317282,0.524
1373.3386216000001,0.523
1374.245515,0.517
1375.1524086,0.513
1376.0593022,0.509
1376.9661958,0.499
1377.8730894,0.4861
1378.779983,0.469
1379.6868766,0.454
1380.5937701999999,0.432
1381.5006638,0.408
1382.4075573999999,0.398
1383.314451,0.39
1384.2213444,0.387
1385.1282377999999,0.386
1386.0351312,0.384
1386.9420246,0.386
1387.848918,0.387
1388.7558116,0.39
1389.6627052,0.396
1390.5695988,0.405
1391.4764923999999,0.415
1392.383386,0.418
1393.2902794,0.425
1394.1971727999999,0.434
1395.1040662,0.438
1396.0109596,0.445
1396.917853,0.451
1397.8247466,0.454
1398.7316402,0.456
1399.6385338,0.461
1400.5454273999999,0.465
1401.452321,0.468
1402.3592144,0.468
1403.2661077999999,0.469
1404.1730012,0.471
1405.0798946,0.472
